region,selectivity,method,grp,metric,value
Core,40,vecCuckoo,L2,L2Devictbandwidth[MBytes/s],6.67065445544554
Core,50,vecCuckoo,L2,L2Devictbandwidth[MBytes/s],5.94189207920792
Core,60,vecCuckoo,L2,L2Devictbandwidth[MBytes/s],6.01043069306931
Core,70,vecCuckoo,L2,L2Devictbandwidth[MBytes/s],40.3634495049505
Core,80,vecCuckoo,L2,L2Devictbandwidth[MBytes/s],35.2175148514852
Core,90,vecCuckoo,L2,L2Devictbandwidth[MBytes/s],36.671697029703
Core,10,vecCuckoo,L2,L2Devictdatavolume[GBytes],0.000392433425742574
Core,20,vecCuckoo,L2,L2Devictdatavolume[GBytes],4.09685544554456e-05
Core,30,vecCuckoo,L2,L2Devictdatavolume[GBytes],2.18030891089109e-05
Core,40,vecCuckoo,L2,L2Devictdatavolume[GBytes],2.42167128712871e-05
Core,50,vecCuckoo,L2,L2Devictdatavolume[GBytes],2.05522376237624e-05
Core,60,vecCuckoo,L2,L2Devictdatavolume[GBytes],2.08728712871287e-05
Core,70,vecCuckoo,L2,L2Devictdatavolume[GBytes],0.000235476277227723
Core,80,vecCuckoo,L2,L2Devictdatavolume[GBytes],0.000233120633663366
Core,90,vecCuckoo,L2,L2Devictdatavolume[GBytes],0.000220251881188119
Core,10,vecCuckoo,L2,L2Dloadbandwidth[MBytes/s],4179.13237920792
Core,20,vecCuckoo,L2,L2Dloadbandwidth[MBytes/s],5520.06708910891
Core,30,vecCuckoo,L2,L2Dloadbandwidth[MBytes/s],5635.59976633664
Core,40,vecCuckoo,L2,L2Dloadbandwidth[MBytes/s],5653.72272277228
Core,50,vecCuckoo,L2,L2Dloadbandwidth[MBytes/s],5650.40873168317
Core,60,vecCuckoo,L2,L2Dloadbandwidth[MBytes/s],5633.99326534654
Core,70,vecCuckoo,L2,L2Dloadbandwidth[MBytes/s],3888.46928118812
Core,80,vecCuckoo,L2,L2Dloadbandwidth[MBytes/s],3841.77468316832
Core,90,vecCuckoo,L2,L2Dloadbandwidth[MBytes/s],3864.26103267327
Core,10,vecCuckoo,L2,L2Dloaddatavolume[GBytes],0.0196049504950495
Core,20,vecCuckoo,L2,L2Dloaddatavolume[GBytes],0.0195237623762376
Core,30,vecCuckoo,L2,L2Dloaddatavolume[GBytes],0.0195089108910891
Core,40,vecCuckoo,L2,L2Dloaddatavolume[GBytes],0.0195089108910891
Core,50,vecCuckoo,L2,L2Dloaddatavolume[GBytes],0.0195108910891089
Core,60,vecCuckoo,L2,L2Dloaddatavolume[GBytes],0.0195108910891089
Core,70,vecCuckoo,L2,L2Dloaddatavolume[GBytes],0.0195940594059406
Core,80,vecCuckoo,L2,L2Dloaddatavolume[GBytes],0.0196188118811881
Core,90,vecCuckoo,L2,L2Dloaddatavolume[GBytes],0.0195811881188119
Core,10,vecCuckoo,L2,RDTSCRuntime[s],0.00499741584158416
Core,20,vecCuckoo,L2,RDTSCRuntime[s],0.00354989108910891
Core,30,vecCuckoo,L2,RDTSCRuntime[s],0.00346839603960396
Core,40,vecCuckoo,L2,RDTSCRuntime[s],0.00345743564356436
Core,50,vecCuckoo,L2,RDTSCRuntime[s],0.00345936633663366
Core,60,vecCuckoo,L2,RDTSCRuntime[s],0.00346968316831683
Core,70,vecCuckoo,L2,RDTSCRuntime[s],0.00512866336633663
Core,80,vecCuckoo,L2,RDTSCRuntime[s],0.00531894059405941
Core,90,vecCuckoo,L2,RDTSCRuntime[s],0.00520424752475247
Core,10,vecCuckoo,L2,Runtime(RDTSC)[s],0.0049990099009901
Core,20,vecCuckoo,L2,Runtime(RDTSC)[s],0.00355148514851485
Core,30,vecCuckoo,L2,Runtime(RDTSC)[s],0.00347128712871287
Core,40,vecCuckoo,L2,Runtime(RDTSC)[s],0.00345544554455446
Core,50,vecCuckoo,L2,Runtime(RDTSC)[s],0.00346138613861386
Core,60,vecCuckoo,L2,Runtime(RDTSC)[s],0.00346633663366337
Core,70,vecCuckoo,L2,Runtime(RDTSC)[s],0.00512871287128713
Core,80,vecCuckoo,L2,Runtime(RDTSC)[s],0.00531782178217822
Core,90,vecCuckoo,L2,Runtime(RDTSC)[s],0.0052019801980198
Core,10,vecCuckoo,L2,Runtimeunhalted[s],0.00506534653465346
Core,20,vecCuckoo,L2,Runtimeunhalted[s],0.00417821782178217
Core,30,vecCuckoo,L2,Runtimeunhalted[s],0.00411188118811881
Core,40,vecCuckoo,L2,Runtimeunhalted[s],0.0041059405940594
Core,50,vecCuckoo,L2,Runtimeunhalted[s],0.0041049504950495
Core,60,vecCuckoo,L2,Runtimeunhalted[s],0.00411584158415841
Core,70,vecCuckoo,L2,Runtimeunhalted[s],0.00493168316831683
Core,80,vecCuckoo,L2,Runtimeunhalted[s],0.00510792079207921
Core,90,vecCuckoo,L2,Runtimeunhalted[s],0.00500594059405941
Core,10,vecCuckoo,L2CACHE,Clock[MHz],2763.98398910891
Core,20,vecCuckoo,L2CACHE,Clock[MHz],3056.67353861386
Core,30,vecCuckoo,L2CACHE,Clock[MHz],3090.99555148515
Core,40,vecCuckoo,L2CACHE,Clock[MHz],3091.48321287129
Core,50,vecCuckoo,L2CACHE,Clock[MHz],3088.72644950495
Core,60,vecCuckoo,L2CACHE,Clock[MHz],3091.13194059406
Core,70,vecCuckoo,L2CACHE,Clock[MHz],2494.01532574257
Core,80,vecCuckoo,L2CACHE,Clock[MHz],2493.78863168317
Core,90,vecCuckoo,L2CACHE,Clock[MHz],2494.08499405941
Core,10,vecCuckoo,L2CACHE,CPI,1.37332475247525
Core,20,vecCuckoo,L2CACHE,CPI,1.12967623762376
Core,30,vecCuckoo,L2CACHE,CPI,1.10729603960396
Core,40,vecCuckoo,L2CACHE,CPI,1106
Core,50,vecCuckoo,L2CACHE,CPI,1.10321683168317
Core,60,vecCuckoo,L2CACHE,CPI,1.10623069306931
Core,70,vecCuckoo,L2CACHE,CPI,1.29530891089109
Core,80,vecCuckoo,L2CACHE,CPI,1.40617623762376
Core,90,vecCuckoo,L2CACHE,CPI,1.35383861386139
Core,10,vecCuckoo,L2CACHE,CPU_CLK_UNHALTED_CORE,13214076.6336634
Core,20,vecCuckoo,L2CACHE,CPU_CLK_UNHALTED_CORE,10869747.6237624
Core,30,vecCuckoo,L2CACHE,CPU_CLK_UNHALTED_CORE,10654361.0891089
Core,40,vecCuckoo,L2CACHE,CPU_CLK_UNHALTED_CORE,10641941.2871287
Core,50,vecCuckoo,L2CACHE,CPU_CLK_UNHALTED_CORE,10615162.6732673
Core,60,vecCuckoo,L2CACHE,CPU_CLK_UNHALTED_CORE,10644141.1881188
Core,70,vecCuckoo,L2CACHE,CPU_CLK_UNHALTED_CORE,12469881.2871287
Core,80,vecCuckoo,L2CACHE,CPU_CLK_UNHALTED_CORE,13750144.4554455
Core,90,vecCuckoo,L2CACHE,CPU_CLK_UNHALTED_CORE,13028066.1386139
Core,10,vecCuckoo,L2CACHE,CPU_CLK_UNHALTED_REF,12505339.3069307
Core,20,vecCuckoo,L2CACHE,CPU_CLK_UNHALTED_REF,9220146.05940594
Core,30,vecCuckoo,L2CACHE,CPU_CLK_UNHALTED_REF,8934213.38613861
Core,40,vecCuckoo,L2CACHE,CPU_CLK_UNHALTED_REF,8922379.36633663
Core,50,vecCuckoo,L2CACHE,CPU_CLK_UNHALTED_REF,8908697.58415841
Core,60,vecCuckoo,L2CACHE,CPU_CLK_UNHALTED_REF,8925343.48514852
Core,70,vecCuckoo,L2CACHE,CPU_CLK_UNHALTED_REF,12958910.1980198
Core,80,vecCuckoo,L2CACHE,CPU_CLK_UNHALTED_REF,14290968.5148515
Core,90,vecCuckoo,L2CACHE,CPU_CLK_UNHALTED_REF,13538958.1188119
Core,10,vecCuckoo,L2CACHE,INSTR_RETIRED_ANY,9621986.22772277
Core,20,vecCuckoo,L2CACHE,INSTR_RETIRED_ANY,9621985.98019802
Core,30,vecCuckoo,L2CACHE,INSTR_RETIRED_ANY,9621985.85148515
Core,40,vecCuckoo,L2CACHE,INSTR_RETIRED_ANY,9621985.91089109
Core,50,vecCuckoo,L2CACHE,INSTR_RETIRED_ANY,9621985.92079208
Core,60,vecCuckoo,L2CACHE,INSTR_RETIRED_ANY,9621985.84158416
Core,70,vecCuckoo,L2CACHE,INSTR_RETIRED_ANY,9626998.38613861
Core,80,vecCuckoo,L2CACHE,INSTR_RETIRED_ANY,9812505.44554455
Core,90,vecCuckoo,L2CACHE,INSTR_RETIRED_ANY,9622995.42574257
Core,10,vecCuckoo,L2CACHE,L2missrate,0.054360396039604
Core,20,vecCuckoo,L2CACHE,L2missrate,0.0558158415841584
Core,30,vecCuckoo,L2CACHE,L2missrate,0.0558693069306931
Core,40,vecCuckoo,L2CACHE,L2missrate,0.0558772277227723
Core,50,vecCuckoo,L2CACHE,L2missrate,0.0558792079207921
Core,60,vecCuckoo,L2CACHE,L2missrate,0.0558663366336634
Core,70,vecCuckoo,L2CACHE,L2missrate,0.0548821782178218
Core,80,vecCuckoo,L2CACHE,L2missrate,0.0538326732673267
Core,90,vecCuckoo,L2CACHE,L2missrate,0.0546514851485149
Core,10,vecCuckoo,L2CACHE,L2missratio,0.426848514851485
Core,20,vecCuckoo,L2CACHE,L2missratio,0.466716831683168
Core,30,vecCuckoo,L2CACHE,L2missratio,0.470047524752476
Core,40,vecCuckoo,L2CACHE,L2missratio,0.470377227722772
Core,50,vecCuckoo,L2CACHE,L2missratio,0.470815841584158
Core,60,vecCuckoo,L2CACHE,L2missratio,0.470068316831683
Core,70,vecCuckoo,L2CACHE,L2missratio,0.431133663366337
Core,80,vecCuckoo,L2CACHE,L2missratio,0.416561386138614
Core,90,vecCuckoo,L2CACHE,L2missratio,0.428089108910891
Core,10,vecCuckoo,L2CACHE,L2requestrate,0.128594059405941
Core,20,vecCuckoo,L2CACHE,L2requestrate,0.11959801980198
Core,30,vecCuckoo,L2CACHE,L2requestrate,0.118856435643564
Core,40,vecCuckoo,L2CACHE,L2requestrate,0.118778217821782
Core,50,vecCuckoo,L2CACHE,L2requestrate,0.118675247524752
Core,60,vecCuckoo,L2CACHE,L2requestrate,0.118845544554455
Core,70,vecCuckoo,L2CACHE,L2requestrate,0.127941584158416
Core,80,vecCuckoo,L2CACHE,L2requestrate,0.130041584158416
Core,90,vecCuckoo,L2CACHE,L2requestrate,0.12850396039604
Core,10,vecCuckoo,L2CACHE,L2_RQSTS_MISS,523058.405940594
Core,20,vecCuckoo,L2CACHE,L2_RQSTS_MISS,537043.069306931
Core,30,vecCuckoo,L2CACHE,L2_RQSTS_MISS,537574.376237624
Core,40,vecCuckoo,L2CACHE,L2_RQSTS_MISS,537580.168316832
Core,50,vecCuckoo,L2CACHE,L2_RQSTS_MISS,537595.712871287
Core,60,vecCuckoo,L2CACHE,L2_RQSTS_MISS,537553.613861386
Core,70,vecCuckoo,L2CACHE,L2_RQSTS_MISS,528346.178217822
Core,80,vecCuckoo,L2CACHE,L2_RQSTS_MISS,525151.841584158
Core,90,vecCuckoo,L2CACHE,L2_RQSTS_MISS,525939.188118812
Core,10,vecCuckoo,L2CACHE,L2_TRANS_ALL_REQUESTS,1237313.95049505
Core,20,vecCuckoo,L2CACHE,L2_TRANS_ALL_REQUESTS,1150774.27722772
Core,30,vecCuckoo,L2CACHE,L2_TRANS_ALL_REQUESTS,1143686.91089109
Core,40,vecCuckoo,L2CACHE,L2_TRANS_ALL_REQUESTS,1142884.86138614
Core,50,vecCuckoo,L2CACHE,L2_TRANS_ALL_REQUESTS,1141846.94059406
Core,60,vecCuckoo,L2CACHE,L2_TRANS_ALL_REQUESTS,1143577.54455446
Core,70,vecCuckoo,L2CACHE,L2_TRANS_ALL_REQUESTS,1231676.65346535
Core,80,vecCuckoo,L2CACHE,L2_TRANS_ALL_REQUESTS,1271234.08910891
Core,90,vecCuckoo,L2CACHE,L2_TRANS_ALL_REQUESTS,1236560.30693069
Core,10,vecCuckoo,L2CACHE,RDTSCRuntime[s],0.00483191089108911
Core,20,vecCuckoo,L2CACHE,RDTSCRuntime[s],0.00359138613861386
Core,30,vecCuckoo,L2CACHE,RDTSCRuntime[s],0.00347040594059406
Core,40,vecCuckoo,L2CACHE,RDTSCRuntime[s],0.00346222772277228
Core,50,vecCuckoo,L2CACHE,RDTSCRuntime[s],0.00345950495049505
Core,60,vecCuckoo,L2CACHE,RDTSCRuntime[s],0.0034680198019802
Core,70,vecCuckoo,L2CACHE,RDTSCRuntime[s],0.00501241584158416
Core,80,vecCuckoo,L2CACHE,RDTSCRuntime[s],0.00551834653465347
Core,90,vecCuckoo,L2CACHE,RDTSCRuntime[s],0.00522766336633663
Core,10,vecCuckoo,L2CACHE,Runtime(RDTSC)[s],0.00483267326732673
Core,20,vecCuckoo,L2CACHE,Runtime(RDTSC)[s],0.00359207920792079
Core,30,vecCuckoo,L2CACHE,Runtime(RDTSC)[s],0.00347227722772277
Core,40,vecCuckoo,L2CACHE,Runtime(RDTSC)[s],0.00346831683168317
Core,50,vecCuckoo,L2CACHE,Runtime(RDTSC)[s],0.00346336633663366
Core,60,vecCuckoo,L2CACHE,Runtime(RDTSC)[s],0.00347227722772277
Core,70,vecCuckoo,L2CACHE,Runtime(RDTSC)[s],0.00500891089108911
Core,80,vecCuckoo,L2CACHE,Runtime(RDTSC)[s],0.00551881188118812
Core,90,vecCuckoo,L2CACHE,Runtime(RDTSC)[s],0.00522475247524753
Core,10,vecCuckoo,L2CACHE,Runtimeunhalted[s],0.0050980198019802
Core,20,vecCuckoo,L2CACHE,Runtimeunhalted[s],0.0041960396039604
Core,30,vecCuckoo,L2CACHE,Runtimeunhalted[s],0.00411287128712871
Core,40,vecCuckoo,L2CACHE,Runtimeunhalted[s],0.0041059405940594
Core,50,vecCuckoo,L2CACHE,Runtimeunhalted[s],0.0041009900990099
Core,60,vecCuckoo,L2CACHE,Runtimeunhalted[s],0.00410990099009901
Core,70,vecCuckoo,L2CACHE,Runtimeunhalted[s],0.00481188118811881
Core,80,vecCuckoo,L2CACHE,Runtimeunhalted[s],0.00530693069306931
Core,90,vecCuckoo,L2CACHE,Runtimeunhalted[s],0.00502772277227723
Core,10,vecCuckoo,L3,Clock[MHz],2729.70520693069
Core,20,vecCuckoo,L3,Clock[MHz],3088.80043168317
Core,30,vecCuckoo,L3,Clock[MHz],3090.58607227723
Core,40,vecCuckoo,L3,Clock[MHz],3088.69186633663
Core,50,vecCuckoo,L3,Clock[MHz],3085.84235544554
Core,60,vecCuckoo,L3,Clock[MHz],3085.51545346535
Core,70,vecCuckoo,L3,Clock[MHz],2485.59301980198
Core,80,vecCuckoo,L3,Clock[MHz],2486.65677623762
Core,90,vecCuckoo,L3,Clock[MHz],2494.07116435644
Core,10,vecCuckoo,L3,CPI,1.31524158415842
Core,20,vecCuckoo,L3,CPI,1.11200693069307
Core,30,vecCuckoo,L3,CPI,1.10701287128713
Core,40,vecCuckoo,L3,CPI,1.10920594059406
Core,50,vecCuckoo,L3,CPI,1.11524356435644
Core,60,vecCuckoo,L3,CPI,1.10853168316832
Core,70,vecCuckoo,L3,CPI,1.63411089108911
Core,80,vecCuckoo,L3,CPI,1.45063267326733
Core,90,vecCuckoo,L3,CPI,1.37422772277228
Core,10,vecCuckoo,L3,CPU_CLK_UNHALTED_CORE,12659097.9207921
Core,20,vecCuckoo,L3,CPU_CLK_UNHALTED_CORE,10699688.7128713
Core,30,vecCuckoo,L3,CPU_CLK_UNHALTED_CORE,10651660.7920792
Core,40,vecCuckoo,L3,CPU_CLK_UNHALTED_CORE,10672773.2673267
Core,50,vecCuckoo,L3,CPU_CLK_UNHALTED_CORE,10730869.8019802
Core,60,vecCuckoo,L3,CPU_CLK_UNHALTED_CORE,10666245.049505
Core,70,vecCuckoo,L3,CPU_CLK_UNHALTED_CORE,15726820.7920792
Core,80,vecCuckoo,L3,CPU_CLK_UNHALTED_CORE,13957975.4455446
Core,90,vecCuckoo,L3,CPU_CLK_UNHALTED_CORE,13225933.6633663
Core,10,vecCuckoo,L3,CPU_CLK_UNHALTED_REF,12135722.5346535
Core,20,vecCuckoo,L3,CPU_CLK_UNHALTED_REF,8978761.78217822
Core,30,vecCuckoo,L3,CPU_CLK_UNHALTED_REF,8933262.77227723
Core,40,vecCuckoo,L3,CPU_CLK_UNHALTED_REF,8956572.59405941
Core,50,vecCuckoo,L3,CPU_CLK_UNHALTED_REF,9021269.92079208
Core,60,vecCuckoo,L3,CPU_CLK_UNHALTED_REF,8961624
Core,70,vecCuckoo,L3,CPU_CLK_UNHALTED_REF,16417672.6732673
Core,80,vecCuckoo,L3,CPU_CLK_UNHALTED_REF,14565114.1584158
Core,90,vecCuckoo,L3,CPU_CLK_UNHALTED_REF,13744597.6237624
Core,10,vecCuckoo,L3,INSTR_RETIRED_ANY,9624052.44554455
Core,20,vecCuckoo,L3,INSTR_RETIRED_ANY,9621985.83168317
Core,30,vecCuckoo,L3,INSTR_RETIRED_ANY,9621985.93069307
Core,40,vecCuckoo,L3,INSTR_RETIRED_ANY,9621985.88118812
Core,50,vecCuckoo,L3,INSTR_RETIRED_ANY,9621985.98019802
Core,60,vecCuckoo,L3,INSTR_RETIRED_ANY,9621985.82178218
Core,70,vecCuckoo,L3,INSTR_RETIRED_ANY,9623665.9009901
Core,80,vecCuckoo,L3,INSTR_RETIRED_ANY,9621987.16831683
Core,90,vecCuckoo,L3,INSTR_RETIRED_ANY,9623231.22772277
Core,10,vecCuckoo,L3,L2_LINES_IN_ALL,525782.386138614
Core,20,vecCuckoo,L3,L2_LINES_IN_ALL,535552.455445545
Core,30,vecCuckoo,L3,L2_LINES_IN_ALL,535713.158415842
Core,40,vecCuckoo,L3,L2_LINES_IN_ALL,535691.99009901
Core,50,vecCuckoo,L3,L2_LINES_IN_ALL,535454.336633663
Core,60,vecCuckoo,L3,L2_LINES_IN_ALL,535678.326732673
Core,70,vecCuckoo,L3,L2_LINES_IN_ALL,507469.178217822
Core,80,vecCuckoo,L3,L2_LINES_IN_ALL,518723.118811881
Core,90,vecCuckoo,L3,L2_LINES_IN_ALL,523053.673267327
Core,10,vecCuckoo,L3,L2_TRANS_L2_WB,44511.0891089109
Core,20,vecCuckoo,L3,L2_TRANS_L2_WB,14555.9801980198
Core,30,vecCuckoo,L3,L2_TRANS_L2_WB,14346.8316831683
Core,40,vecCuckoo,L3,L2_TRANS_L2_WB,14492.4554455446
Core,50,vecCuckoo,L3,L2_TRANS_L2_WB,15432.801980198
Core,60,vecCuckoo,L3,L2_TRANS_L2_WB,14567.8613861386
Core,70,vecCuckoo,L3,L2_TRANS_L2_WB,94910.6138613861
Core,80,vecCuckoo,L3,L2_TRANS_L2_WB,65667.801980198
Core,90,vecCuckoo,L3,L2_TRANS_L2_WB,58803.7326732673
Core,10,vecCuckoo,L3,L3bandwidth[MBytes/s],8134.0031029703
Core,20,vecCuckoo,L3,L3bandwidth[MBytes/s],10101.9142851485
Core,30,vecCuckoo,L3,L3bandwidth[MBytes/s],10153.6960485148
Core,40,vecCuckoo,L3,L3bandwidth[MBytes/s],10120.9601049505
Core,50,vecCuckoo,L3,L3bandwidth[MBytes/s],10099.1773980198
Core,60,vecCuckoo,L3,L3bandwidth[MBytes/s],10129.0165128713
Core,70,vecCuckoo,L3,L3bandwidth[MBytes/s],6373.33301980198
Core,80,vecCuckoo,L3,L3bandwidth[MBytes/s],6942.66919207921
Core,90,vecCuckoo,L3,L3bandwidth[MBytes/s],7191.55756435643
Core,10,vecCuckoo,L3,L3datavolume[GBytes],0.0364990099009901
Core,20,vecCuckoo,L3,L3datavolume[GBytes],0.0352059405940594
Core,30,vecCuckoo,L3,L3datavolume[GBytes],0.0352009900990099
Core,40,vecCuckoo,L3,L3datavolume[GBytes],0.0352138613861386
Core,50,vecCuckoo,L3,L3datavolume[GBytes],0.0352584158415842
Core,60,vecCuckoo,L3,L3datavolume[GBytes],0.035209900990099
Core,70,vecCuckoo,L3,L3datavolume[GBytes],0.0385564356435644
Core,80,vecCuckoo,L3,L3datavolume[GBytes],0.0374019801980198
Core,90,vecCuckoo,L3,L3datavolume[GBytes],0.0372386138613861
Core,10,vecCuckoo,L3,L3evictbandwidth[MBytes/s],535.542803960396
Core,20,vecCuckoo,L3,L3evictbandwidth[MBytes/s],266.856372277228
Core,30,vecCuckoo,L3,L3evictbandwidth[MBytes/s],264.662396039604
Core,40,vecCuckoo,L3,L3evictbandwidth[MBytes/s],266.354842574257
Core,50,vecCuckoo,L3,L3evictbandwidth[MBytes/s],273.767027722772
Core,60,vecCuckoo,L3,L3evictbandwidth[MBytes/s],267.701781188119
Core,70,vecCuckoo,L3,L3evictbandwidth[MBytes/s],895.209236633664
Core,80,vecCuckoo,L3,L3evictbandwidth[MBytes/s],687.640686138614
Core,90,vecCuckoo,L3,L3evictbandwidth[MBytes/s],664.61919009901
Core,10,vecCuckoo,L3,L3evictdatavolume[GBytes],0.00284554455445544
Core,20,vecCuckoo,L3,L3evictdatavolume[GBytes],0.000937623762376238
Core,30,vecCuckoo,L3,L3evictdatavolume[GBytes],0.000915841584158416
Core,40,vecCuckoo,L3,L3evictdatavolume[GBytes],0.000927722772277228
Core,50,vecCuckoo,L3,L3evictdatavolume[GBytes],0.000995049504950495
Core,60,vecCuckoo,L3,L3evictdatavolume[GBytes],0.000933663366336634
Core,70,vecCuckoo,L3,L3evictdatavolume[GBytes],0.00607722772277228
Core,80,vecCuckoo,L3,L3evictdatavolume[GBytes],0.0042
Core,90,vecCuckoo,L3,L3evictdatavolume[GBytes],0.00376534653465347
Core,10,vecCuckoo,L3,L3loadbandwidth[MBytes/s],7598.4602940594
Core,20,vecCuckoo,L3,L3loadbandwidth[MBytes/s],9835.05791287128
Core,30,vecCuckoo,L3,L3loadbandwidth[MBytes/s],9889.03364455445
Core,40,vecCuckoo,L3,L3loadbandwidth[MBytes/s],9854.60525643565
Core,50,vecCuckoo,L3,L3loadbandwidth[MBytes/s],9825.41036534653
Core,60,vecCuckoo,L3,L3loadbandwidth[MBytes/s],9861.31473366336
Core,70,vecCuckoo,L3,L3loadbandwidth[MBytes/s],5478.12378910891
Core,80,vecCuckoo,L3,L3loadbandwidth[MBytes/s],6255.02850792079
Core,90,vecCuckoo,L3,L3loadbandwidth[MBytes/s],6526.93837326733
Core,10,vecCuckoo,L3,L3loaddatavolume[GBytes],0.0336554455445544
Core,20,vecCuckoo,L3,L3loaddatavolume[GBytes],0.0342851485148515
Core,30,vecCuckoo,L3,L3loaddatavolume[GBytes],0.0342960396039604
Core,40,vecCuckoo,L3,L3loaddatavolume[GBytes],0.0342930693069307
Core,50,vecCuckoo,L3,L3loaddatavolume[GBytes],0.034270297029703
Core,60,vecCuckoo,L3,L3loaddatavolume[GBytes],0.0342891089108911
Core,70,vecCuckoo,L3,L3loaddatavolume[GBytes],0.0324752475247525
Core,80,vecCuckoo,L3,L3loaddatavolume[GBytes],0.0331980198019802
Core,90,vecCuckoo,L3,L3loaddatavolume[GBytes],0.0334772277227723
Core,10,vecCuckoo,L3,RDTSCRuntime[s],0.00470221782178218
Core,20,vecCuckoo,L3,RDTSCRuntime[s],0.00348578217821782
Core,30,vecCuckoo,L3,RDTSCRuntime[s],0.00346768316831683
Core,40,vecCuckoo,L3,RDTSCRuntime[s],0.00347977227722772
Core,50,vecCuckoo,L3,RDTSCRuntime[s],0.00350637623762376
Core,60,vecCuckoo,L3,RDTSCRuntime[s],0.00347785148514851
Core,70,vecCuckoo,L3,RDTSCRuntime[s],0.0063479603960396
Core,80,vecCuckoo,L3,RDTSCRuntime[s],0.00563140594059406
Core,90,vecCuckoo,L3,RDTSCRuntime[s],0.00531420792079208
Core,10,vecCuckoo,L3,Runtime(RDTSC)[s],0.00470693069306931
Core,20,vecCuckoo,L3,Runtime(RDTSC)[s],0.00348613861386139
Core,30,vecCuckoo,L3,Runtime(RDTSC)[s],0.00346930693069307
Core,40,vecCuckoo,L3,Runtime(RDTSC)[s],0.00348019801980198
Core,50,vecCuckoo,L3,Runtime(RDTSC)[s],0.00350990099009901
Core,60,vecCuckoo,L3,Runtime(RDTSC)[s],0.00347623762376238
Core,70,vecCuckoo,L3,Runtime(RDTSC)[s],0.00634356435643564
Core,80,vecCuckoo,L3,Runtime(RDTSC)[s],0.00562970297029703
Core,90,vecCuckoo,L3,Runtime(RDTSC)[s],0.00530990099009901
Core,10,vecCuckoo,L3,Runtimeunhalted[s],0.00488514851485148
Core,20,vecCuckoo,L3,Runtimeunhalted[s],0.00412277227722772
Core,30,vecCuckoo,L3,Runtimeunhalted[s],0.00410990099009901
Core,40,vecCuckoo,L3,Runtimeunhalted[s],0.00412178217821782
Core,50,vecCuckoo,L3,Runtimeunhalted[s],0.00414158415841584
Core,60,vecCuckoo,L3,Runtimeunhalted[s],0.00411683168316831
Core,70,vecCuckoo,L3,Runtimeunhalted[s],0.00607029702970297
Core,80,vecCuckoo,L3,Runtimeunhalted[s],0.00538316831683168
Core,90,vecCuckoo,L3,Runtimeunhalted[s],0.00510693069306931
Core,10,vecCuckoo,L3CACHE,Clock[MHz],2943.22389009901
Core,20,vecCuckoo,L3CACHE,Clock[MHz],3055.51363069307
Core,30,vecCuckoo,L3CACHE,Clock[MHz],3088.78562376238
Core,40,vecCuckoo,L3CACHE,Clock[MHz],3089.87911188119
Core,50,vecCuckoo,L3CACHE,Clock[MHz],3087.86989306931
Core,60,vecCuckoo,L3CACHE,Clock[MHz],3091.07571386138
Core,70,vecCuckoo,L3CACHE,Clock[MHz],2494.09620693069
Core,80,vecCuckoo,L3CACHE,Clock[MHz],2492.85800792079
Core,90,vecCuckoo,L3CACHE,Clock[MHz],2490.1837960396
Core,10,vecCuckoo,L3CACHE,CPI,1.31903267326733
Core,20,vecCuckoo,L3CACHE,CPI,1.13038415841584
Core,30,vecCuckoo,L3CACHE,CPI,1.11268712871287
Core,40,vecCuckoo,L3CACHE,CPI,1.10785247524752
Core,50,vecCuckoo,L3CACHE,CPI,1.10563762376238
Core,60,vecCuckoo,L3CACHE,CPI,1.10695643564356
Core,70,vecCuckoo,L3CACHE,CPI,1.4149
Core,80,vecCuckoo,L3CACHE,CPI,1.42092376237624
Core,90,vecCuckoo,L3CACHE,CPI,1.70101089108911
Core,10,vecCuckoo,L3CACHE,CPU_CLK_UNHALTED_CORE,12692065.3465347
Core,20,vecCuckoo,L3CACHE,CPU_CLK_UNHALTED_CORE,10877166.1386139
Core,30,vecCuckoo,L3CACHE,CPU_CLK_UNHALTED_CORE,10706371.1881188
Core,40,vecCuckoo,L3CACHE,CPU_CLK_UNHALTED_CORE,10659842.8712871
Core,50,vecCuckoo,L3CACHE,CPU_CLK_UNHALTED_CORE,10638505.1485149
Core,60,vecCuckoo,L3CACHE,CPU_CLK_UNHALTED_CORE,10651208.2178218
Core,70,vecCuckoo,L3CACHE,CPU_CLK_UNHALTED_CORE,13618635.4455446
Core,80,vecCuckoo,L3CACHE,CPU_CLK_UNHALTED_CORE,13686233.1683168
Core,90,vecCuckoo,L3CACHE,CPU_CLK_UNHALTED_CORE,16367277.2277228
Core,10,vecCuckoo,L3CACHE,CPU_CLK_UNHALTED_REF,11259856.4752475
Core,20,vecCuckoo,L3CACHE,CPU_CLK_UNHALTED_REF,9230335.46534653
Core,30,vecCuckoo,L3CACHE,CPU_CLK_UNHALTED_REF,8984702.85148515
Core,40,vecCuckoo,L3CACHE,CPU_CLK_UNHALTED_REF,8942532.59405941
Core,50,vecCuckoo,L3CACHE,CPU_CLK_UNHALTED_REF,8931386.11881188
Core,60,vecCuckoo,L3CACHE,CPU_CLK_UNHALTED_REF,8931327.32673267
Core,70,vecCuckoo,L3CACHE,CPU_CLK_UNHALTED_REF,14152690.8910891
Core,80,vecCuckoo,L3CACHE,CPU_CLK_UNHALTED_REF,14233950.7920792
